image_id,mean_red,mean_green,mean_blue,mean_grayscale,std_red,std_green,std_blue,std_grayscale,median_red,median_green,median_blue,median_grayscale,mode_red,mode_green,mode_blue,mode_grayscale,min_red,min_green,min_blue,min_grayscale,max_red,max_green,max_blue,max_grayscale,range_red,range_green,range_blue,range_grayscale,skewness_red,skewness_green,skewness_blue,skewness_grayscale,kurtosis_red,kurtosis_green,kurtosis_blue,kurtosis_grayscale,entropy_red,entropy_green,entropy_blue,entropy_grayscale,quantile_0.25_red,quantile_0.25_green,quantile_0.25_blue,quantile_0.25_grayscale,quantile_0.75_red,quantile_0.75_green,quantile_0.75_blue,quantile_0.75_grayscale,iqr_red,iqr_green,iqr_blue,iqr_grayscale,mean_histogram,std_histogram,median_histogram,mode_histogram,min_histogram,max_histogram,range_histogram,skewness_histogram,kurtosis_histogram,uniformity_histogram,entropy_histogram,R_histogram,contrast_coocurrence_matrix,dissimilarity_coocurrence_matrix,homogeneity_coocurrence_matrix,energy_coocurrence_matrix,correlation_coocurrence_matrix,has_blue_color,label
..\data\train\pools\img834.jpg,124.6796,125.7936,88.8808,112.7852,29.968319002573367,29.599631738249716,35.09606518343616,29.404215020299386,129.5,122.0,84.0,112.0,134.0,118.0,87.0,113.0,5.0,34.0,0.0,13.0,220.0,255.0,239.0,219.0,215.0,221.0,239.0,206.0,-0.8560243687968406,1.3566680234826405,1.4184870415884572,0.46219060911301907,1.8524688752787242,3.2341375973909026,3.3541572336491168,1.6151556344968467,0.8910146976788954,0.8709473816306841,0.8691986084906527,0.8927020292460187,34.5556640625,69.0421875,18.6201171875,46.26649305555556,47.37890625,81.14032451923077,31.77690972222222,55.68125,12.8232421875,12.098137019230776,13.156792534722221,9.414756944444441,0.5995844660194176,0.20583322586101896,123.0,124.0,1.0,124.0,123.0,-0.24739224280795882,0.14451618010778877,0.019653016480346876,0.9913208806842216,5.320186730872756e-05,66.97265306122449,5.476326530612245,0.20136750259738112,0.030322437716503274,0.9614327586196815,0,pools
..\data\train\pools\img1390.jpg,88.5816,83.3612,73.5992,81.4908,46.06356631265105,42.768132231370586,44.64568242685961,43.04304258948245,93.0,77.0,64.0,78.0,101.0,77.0,59.0,54.0,0.0,0.0,0.0,0.0,255.0,227.0,236.0,227.0,255.0,227.0,236.0,227.0,0.6067255109683527,0.7401725002081728,1.0392727859917907,0.6851806992338295,0.11495326809726603,0.22795980232518476,0.9353156196421515,-0.018428061178008104,0.9296279880622886,0.9359122995889796,0.930135471188294,0.9452273373048297,10.234375,8.0234375,2.234375,10.283203125,21.393229166666668,18.761328125,12.346354166666666,18.481336805555557,11.158854166666668,10.737890624999999,10.111979166666666,8.198133680555557,0.4026590308370044,0.20710256514140532,87.0,60.0,1.0,60.0,59.0,-0.06895872386001689,0.027173234290007467,0.009851881166721652,0.9978833006085296,1.9076999099310044e-05,681.584081632653,17.272244897959187,0.08392395194672096,0.019070443079548843,0.8177319892689553,1,pools
..\data\train\pools\img1352.jpg,111.286,121.006,114.49,115.2576,55.80149284741404,56.37176211544216,64.61701556091863,57.78093147605012,101.5,110.0,98.0,104.0,72.0,83.0,65.0,73.0,0.0,0.0,0.0,0.0,247.0,250.0,255.0,240.0,247.0,250.0,255.0,240.0,0.1826890307476297,0.15430703675636925,0.34153794408386096,0.17001559440135475,-1.0082731332080253,-1.0244416987319098,-1.1077892759471584,-1.1319057398833903,0.9654176619432635,0.9643665039346178,0.9671043906299331,0.9632538762443589,4.473958333333333,11.03515625,4.3701171875,7.083333333333333,17.09375,23.270089285714285,15.263671875,19.0625,12.619791666666668,12.234933035714285,10.8935546875,11.979166666666668,0.5103116666666667,0.2507809018762785,110.0,77.0,15.0,77.0,62.0,-0.13656674437163574,0.06883629316190996,0.006743290311111111,1.0007670811314313,8.979786029428283e-06,1321.9240816326533,25.988571428571433,0.05220735578526881,0.016871022600359498,0.8024699308895044,1,pools
..\data\train\pools\img385.jpg,86.8224,94.5092,87.0712,89.14,58.89048529465519,70.73261422681901,73.60443281868287,63.827796452642794,75.0,78.0,67.0,72.0,0.0,255.0,0.0,42.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.7669240185933343,0.9299185711798426,1.0401978214933278,1.02063579369103,0.009977312027874774,-0.033193968588194345,0.043743102833495584,-0.0021497290877845465,0.949944954214291,0.9343775884685299,0.9196996710936395,0.9435273525791974,0.0,0.0,0.0,4.755859375,0.0,0.0,0.0,10.8984375,0.0,0.0,0.0,6.142578125,0.3495686274509804,0.2498194752084037,72.0,42.0,120.0,42.0,-78.0,-0.04052137380642502,0.013902155143909432,0.006595103613687043,0.9404053744750732,1.0383315176887287e-05,1146.4877551020406,24.718775510204082,0.04469806782904198,0.01688089446931446,0.8598028600242429,1,pools
..\data\train\pools\img147.jpg,102.9488,108.2468,120.772,110.3224,54.64297007447527,51.43775548913463,51.50031471748498,50.72151474709721,85.0,101.0,129.0,105.0,80.0,101.0,134.0,105.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.8337734249678286,0.7377268355069918,0.18291036052794787,0.6708962060359354,0.6721233540605991,1.2365810893632343,0.7521186649039215,1.2855691070871726,0.8893404343216746,0.867949128290323,0.8968425176312479,0.8613008299035187,0.0,0.8837890625,3.1375558035714284,1.6710069444444444,7.0703125,7.1337890625,9.860491071428571,7.633167613636363,7.0703125,6.25,6.722935267857142,5.962160669191919,0.432636862745098,0.19852625033615526,105.0,105.0,149.0,105.0,-44.0,-0.07229700105204329,0.030185712683025435,0.017433533465590158,0.861514196703357,5.27182602386711e-05,712.2906122448978,14.798367346938777,0.1774286506133375,0.04044834118814973,0.8585959227329334,1,pools
..\data\train\no_pools\img924.jpg,75.3056,91.09,96.5208,87.3016,45.99535855540209,52.4448310131704,55.85477568981904,51.35681685462992,59.0,76.5,76.5,70.0,33.0,34.0,43.0,38.0,0.0,3.0,3.0,2.0,211.0,218.0,236.0,221.0,211.0,215.0,233.0,219.0,0.431877159762485,0.32706506601449414,0.38851757393350267,0.38423785607783767,-1.3110828041232607,-1.4210574481787877,-1.4321316996669786,-1.4012213575772836,0.9356655089538274,0.9401420854755302,0.9305355878119778,0.9314210250743976,12.912109375,21.131510416666668,24.385416666666668,20.4404296875,19.400540865384617,26.327752976190474,29.615792410714285,25.889973958333332,6.488431490384617,5.196242559523807,5.230375744047617,5.449544270833332,0.4530703196347032,0.2633039197043054,79.0,42.0,4.0,42.0,38.0,-0.10089055397474783,0.04460981637787835,0.013162896239861553,0.9952569792313204,3.056635492515447e-05,291.11795918367346,11.233061224489795,0.12562657057449267,0.023894116005308406,0.9444103629235164,0,no_pools
..\data\train\no_pools\img1278.jpg,59.3904,74.4352,66.6324,66.4944,12.240506028755512,12.194269185154146,13.354597344734882,12.493693154548017,63.0,78.0,70.0,70.0,67.0,83.0,77.0,76.0,4.0,19.0,12.0,11.0,83.0,99.0,92.0,90.0,79.0,80.0,80.0,79.0,-1.0608214973117185,-1.0520997280846622,-0.9076717439456828,-1.02466927836533,0.7894694776072582,0.7538811269757173,0.2787037278864495,0.6196648425917135,0.8702111842013591,0.8743363654500204,0.8966673787868599,0.8748289558966671,29.878069196428573,45.666666666666664,36.70703125,36.82568359375,40.525625,55.6375,45.726851851851855,47.494077620967744,10.647555803571425,9.970833333333339,9.019820601851855,10.668394027217744,2.269918987341772,2.8395047188108555,191.0,210.0,1.0,210.0,209.0,-33.382665011421935,72.72797740453551,0.3091661062522032,1.5133125479235963,0.0010463533681166481,86.93959183673469,6.612244897959184,0.19533159559996305,0.04385808775726869,0.7217424235503032,0,no_pools
..\data\train\no_pools\img1368.jpg,56.0844,73.1148,59.8268,62.7132,8.378620210989396,8.476840269817522,8.414511379753431,8.407790777606207,56.0,73.0,59.0,62.0,56.0,72.0,59.0,62.0,4.0,20.0,7.0,10.0,167.0,183.0,170.0,173.0,163.0,163.0,163.0,163.0,1.2775372685055704,1.1234803541216827,1.2052913072826332,1.2080182123709478,16.64321157777453,15.504168065035262,16.02378179842557,16.145850152737918,0.8034726464139234,0.8071539411621376,0.79968772113792,0.7993554329080536,36.279079861111114,53.588169642857146,40.571875,43.41102430555556,42.92063210227273,59.3984375,46.471028645833336,49.311848958333336,6.641552241161612,5.810267857142854,5.899153645833337,5.900824652777779,0.5046650306748467,0.2386982740610744,81.0,81.0,1.0,81.0,80.0,-0.1347577928061379,0.060081584373562945,0.1035481133170236,0.8403810993282124,0.00036671244167640893,77.11142857142858,5.99469387755102,0.18540106064209153,0.04921964981112925,0.4481666898415673,0,no_pools
..\data\train\no_pools\img624.jpg,79.8684,108.7284,112.3324,99.9476,27.221562803042737,27.26960640420026,27.747308162054207,27.351958873908828,80.0,109.0,112.0,100.0,87.0,93.0,119.0,80.0,0.0,15.0,26.0,13.0,159.0,187.0,193.0,179.0,159.0,172.0,167.0,166.0,0.0028517994793981877,-0.08291662828134809,-0.004932640536826678,-0.027760089247784257,-0.24990489702084862,-0.18558163490119384,-0.21046084709731572,-0.22128483694528933,0.9371650105000972,0.930191489406055,0.9343916864631472,0.9328538560316921,20.134114583333332,46.203125,50.65234375,39.02734375,34.866796875,61.33159722222222,65.8720703125,54.00852272727273,14.732682291666666,15.128472222222221,15.2197265625,14.981178977272727,0.8047710843373495,0.40658285632035757,134.0,103.0,1.0,103.0,102.0,-0.755906107633256,0.5960850076975044,0.025243298986790536,1.1829005417559078,6.231301625092556e-05,1003.3387755102042,25.734693877551024,0.03501352594796939,0.017824167804814738,0.3262334230612167,0,no_pools
..\data\train\no_pools\img1038.jpg,129.7256,163.3316,174.72,155.6292,37.249643013591424,44.985936040500484,47.7299989524408,43.20081142015738,138.0,174.0,186.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,243.0,255.0,234.0,206.0,243.0,255.0,234.0,-2.283891603211277,-2.627383071001094,-2.7017074368814917,-2.5625112496787135,5.441916978791898,6.811236092305206,7.107908827811833,6.540206193030551,0.8677887524798147,0.8619270202385031,0.8605618274194017,0.8615545460496302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255897435897436,0.20345104529333521,181.0,0.0,1.0,0.0,-1.0,-0.3876809781754953,0.27447282974771714,0.019819074538680693,0.8427993471886227,5.9151921984246236e-05,694.7395918367348,17.399183673469388,0.09606299837887906,0.04033285086389046,0.7935771827949222,0,no_pools
..\data\train\pools\img1077.jpg,109.754,106.8592,96.0668,103.9272,33.87394107570007,44.95650537308255,42.73282506177189,39.15037037066189,106.0,91.0,82.0,92.5,91.0,77.0,64.0,80.0,2.0,2.0,0.0,1.0,221.0,222.0,211.0,208.0,219.0,220.0,211.0,207.0,0.25550331345702854,0.5590578121606504,0.5350723927721155,0.351719270018383,0.5946005520420008,-0.6253086156689411,-0.6844117017016105,-0.5662157646222119,0.913405506884656,0.9309098482945195,0.9344926311675744,0.9246520452536521,28.353515625,24.1875,18.681640625,24.8369140625,44.4892578125,39.44140625,33.173828125,39.74609375,16.1357421875,15.25390625,14.4921875,14.9091796875,0.612504347826087,0.24750491663270613,112.0,97.0,2.0,97.0,95.0,-0.2679422822258044,0.16097768179461253,0.014828703422716982,1.042122938923157,3.458565902669797e-05,391.45469387755105,12.646530612244899,0.11108476938680503,0.022571096428895498,0.8717700647070055,1,pools
..\data\train\no_pools\img1171.jpg,82.6852,83.6176,72.7472,79.3616,60.12226626600165,56.1614473659645,56.67760132680281,57.08779594133934,73.0,80.0,62.0,71.0,85.0,86.0,56.0,78.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,1.4104052921011645,1.4034596100080494,1.6077955019223749,1.4762647037407084,1.496529130272756,1.9531284084407403,2.465765694068823,1.982350645817017,0.9149264251909806,0.9017473467045802,0.9035268956296512,0.9013955625963544,6.0009765625,9.547991071428571,3.125,6.98486328125,11.875,14.026925223214286,8.52764423076923,12.220458984375,5.8740234375,4.478934151785715,5.40264423076923,5.235595703125,0.3112219607843137,0.22343934866741313,71.0,78.0,135.0,78.0,-57.0,-0.027670487910078718,0.008363304737433564,0.009278426126566706,0.8970545765217346,2.0864716211765888e-05,484.2244897959184,13.35591836734694,0.11605726652480751,0.021938538204696635,0.9263379428222498,1,no_pools
..\data\train\no_pools\img1255.jpg,70.404,78.482,63.9072,70.6128,64.39580719270472,62.0082516766922,66.36940400636426,64.18491159267884,48.0,61.0,39.0,49.0,47.0,61.0,38.0,49.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,1.8692279706111867,1.7924533214141234,1.9054825797801724,1.8675648971018401,2.196820369983392,2.131004633088674,2.223677363022989,2.204012073272195,0.7852939616415983,0.7884052237561695,0.7824739550677481,0.779154864963495,0.0,1.7762586805555554,0.0,0.0,2.5621448863636362,6.38671875,0.03255208333333333,2.780949519230769,2.5621448863636362,4.610460069444445,0.03255208333333333,2.780949519230769,0.2769129411764706,0.25121578018285956,49.0,49.0,68.0,49.0,-19.0,-0.01535655145681278,0.003910256225867042,0.03235822488458285,0.7632940003680034,0.00011100829124677247,1138.7538775510204,16.16204081632653,0.23784160697036938,0.061950121678734385,0.8628631025848411,1,no_pools
..\data\train\no_pools\img172.jpg,37.2012,51.7624,49.176,45.7296,14.894291475595608,18.65673996817236,17.043363048412715,16.622986610113117,36.0,49.0,46.0,43.0,51.0,34.0,70.0,64.0,0.0,10.0,9.0,7.0,95.0,105.0,107.0,102.0,95.0,95.0,98.0,95.0,0.15974079100706037,0.1376266753749673,0.25271973433433986,0.1615023451750987,-0.6148824417572376,-1.123783488953007,-0.8763653067340358,-0.9613155148300954,0.9173894646177277,0.9408167409730944,0.9164929934691075,0.9257564414606374,11.685697115384615,21.5546875,21.41735197368421,18.566685267857142,16.690481085526315,27.489983974358974,26.956439393939394,23.62814670138889,5.0047839701417,5.9352964743589745,5.539087420255186,5.061461433531747,1.0931831578947369,1.1645586635921277,97.0,153.0,1.0,153.0,152.0,-3.0596854223891055,3.1941617188691325,0.13550971305484766,1.5116074571063498,0.0004183563971933424,61.085714285714296,5.65795918367347,0.19811447384576697,0.033911956957043826,0.8885881968758118,0,no_pools
..\data\train\pools\img842.jpg,92.094,86.2704,72.2632,83.2056,34.32693933341567,29.1674284749273,32.51989430733132,31.074699172156116,97.0,89.0,70.0,86.0,121.0,97.0,86.0,100.0,6.0,0.0,0.0,2.0,200.0,210.0,255.0,217.0,194.0,210.0,255.0,215.0,0.08843502122526636,0.39601130379717464,1.6171836586918216,0.5527693939752746,-0.7907951051299271,1.0599325743166794,5.782404978949113,1.0301469906915521,0.9310580938168789,0.9127190447389526,0.9004778666318769,0.9138693440350905,30.032366071428573,27.4765625,16.15625,25.41796875,37.933035714285715,36.68870192307692,25.350167410714285,34.0751953125,7.900669642857142,9.21213942307692,9.193917410714285,8.6572265625,0.4474716279069767,0.17602502294343275,100.0,116.0,1.0,116.0,115.0,-0.09785300812291212,0.04255917277062787,0.015222442629745809,0.9737632254385098,3.7827920211230825e-05,281.06653061224495,10.460816326530612,0.12396566026296767,0.02378404856756008,0.8544890736219846,1,pools
..\data\train\pools\img19.jpg,168.0556,156.3,147.006,156.776,61.97918770555162,62.25809184355075,64.23745608288048,61.78730147854007,171.0,154.0,141.0,156.0,255.0,255.0,255.0,254.0,0.0,0.0,0.0,1.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,254.0,-0.24373184177097773,-0.011621903265350293,0.09086984631201421,-0.03177385790366375,-1.0001493105394355,-0.9908555806333106,-1.0874325916345444,-1.0383330525719383,0.9521828631070467,0.9556328309527162,0.9652990165554021,0.9591146636155714,24.72265625,19.0234375,15.986328125,20.94140625,52.08984375,45.91796875,42.59765625,49.880208333333336,27.3671875,26.89453125,26.611328125,28.938802083333336,0.6157543307086615,0.2439254659122506,156.0,254.0,1.0,254.0,253.0,-0.22866580515040452,0.139470879754164,0.0059037253741707485,0.9582950317442867,7.5613390684292625e-06,1319.9497959183675,23.358775510204083,0.07729479585798558,0.01818961628992424,0.8284048899056222,1,pools
..\data\train\pools\img1391.jpg,99.8432,94.3688,87.0008,93.4036,50.19344393205152,56.32895513463746,56.23802271915328,53.13925015504076,113.0,98.0,82.0,98.0,118.0,101.0,81.0,103.0,2.0,0.0,1.0,1.0,232.0,255.0,254.0,239.0,230.0,255.0,253.0,238.0,-0.16812399661089714,0.7047391604289682,1.1325007270911398,0.53191681778667,-0.607623513110966,0.7632762730913645,1.338623693724169,0.3527420715311207,0.9285669815994351,0.9037674168819826,0.9024427927010555,0.9077332626116027,8.875,5.1171875,6.319661458333333,7.0302734375,14.392003676470589,8.983154296875,11.261067708333334,10.872767857142858,5.517003676470589,3.865966796875,4.941406250000001,3.8424944196428577,0.4155781512605042,0.23356043839645138,104.0,109.0,14.0,109.0,95.0,-0.07131327395299111,0.028885672151090565,0.011838964321728693,0.9441494504296115,2.859101644037132e-05,235.5183673469388,9.24326530612245,0.19152253049724802,0.028464815666809428,0.9584949299578088,1,pools
..\data\train\pools\img908.jpg,102.97,99.14,89.2872,96.7804,36.708499015895484,35.255722939687395,37.20380513012076,35.574892492318234,108.0,103.0,89.0,101.0,117.0,103.0,96.0,111.0,11.0,12.0,7.0,10.0,221.0,237.0,255.0,231.0,210.0,225.0,248.0,221.0,-0.09230859174248565,0.13808272111802142,0.659917354876169,0.18105562945038706,-0.3362273405590015,0.3985663511355315,1.4735559784539838,0.4003677568318569,0.9418868301179357,0.9290502816824048,0.9234194966924136,0.9298030659506356,26.171875,26.66796875,18.00625,24.054129464285715,35.34303977272727,34.96875,25.879464285714285,32.90660511363637,9.171164772727273,8.30078125,7.873214285714283,8.852475649350652,0.452579185520362,0.1856004933860001,105.0,116.0,1.0,116.0,115.0,-0.10007095076895221,0.04425146219637778,0.012257181669498988,0.9884347529534152,2.7404263625130376e-05,399.9902040816326,13.752653061224489,0.08937534319981141,0.02017416874491004,0.8409969854019926,1,pools
..\data\train\no_pools\img79.jpg,84.7084,99.4156,98.3152,93.8144,45.84026362751418,42.31344557749936,42.73556655714301,43.08537515955965,82.0,100.0,102.0,95.0,86.0,102.0,111.0,100.0,0.0,0.0,0.0,0.0,238.0,243.0,255.0,243.0,238.0,243.0,255.0,243.0,0.9632321230355866,0.5802271228398201,0.31335767175138546,0.632751882986405,1.2951027426534205,1.2841650146704113,0.3245990353411785,0.9514576153625169,0.9328347485433168,0.9199053887963938,0.9337152382241671,0.9305299476431146,1.2057291666666665,5.380859375,8.317057291666666,5.18984375,13.09375,18.353515625,17.544642857142858,15.19921875,11.888020833333334,12.97265625,9.227585565476192,10.009375,0.4046962962962963,0.1831926828403088,100.0,105.0,19.0,105.0,86.0,-0.06553382661282668,0.025972261643689994,0.008970848340869449,0.941190895837304,1.8106960655073223e-05,405.4204081632653,13.227755102040815,0.10421884948627104,0.020124560058156816,0.8897860485426322,1,no_pools
..\data\train\pools\img659.jpg,89.5892,90.6052,82.014,87.0472,36.12702649485562,38.76397983902066,50.39839882377216,41.00041185354118,81.0,79.0,63.0,74.0,76.0,78.0,57.0,71.0,0.0,0.0,0.0,0.0,252.0,252.0,255.0,251.0,252.0,252.0,255.0,251.0,1.682783996956801,1.6804193172376392,1.7538031163472445,1.6922928951014848,3.8924978618834007,3.0602687553924577,2.0035725638419333,2.6626299500994373,0.8562871343083336,0.8266022438530126,0.8386027275996123,0.8358941809545108,19.916666666666668,17.848958333333332,14.716796875,16.56953125,38.9765625,38.291015625,33.055245535714285,37.175130208333336,19.059895833333332,20.442057291666668,18.338448660714285,20.605598958333335,0.35192828685258964,0.16501239229207468,75.0,72.0,1.0,72.0,71.0,-0.03829007071992765,0.012856015651132766,0.017893415756575295,0.833118710777225,5.402047300573365e-05,586.9955102040816,13.428163265306123,0.1419861534794841,0.029943720638295878,0.8280599661292509,1,pools
..\data\train\pools\img773.jpg,130.1612,113.3736,93.6088,112.048,21.06042769176353,24.6607141632192,30.29079996566614,23.999451993743524,132.0,112.0,89.0,110.0,133.0,112.0,86.0,109.0,11.0,5.0,0.0,6.0,249.0,250.0,255.0,249.0,238.0,245.0,255.0,243.0,-0.8632402200576944,1.7712343253722185,3.0960293957479488,1.669650399635517,6.050144912594037,9.55523528356675,12.585981222585065,9.173217662514716,0.8290121006158463,0.7816596222498617,0.7658115937513039,0.7891418157101395,58.828125,49.62109375,33.96484375,49.138020833333336,83.828125,72.84830729166667,57.099609375,71.9736328125,25.0,23.22721354166667,23.134765625,22.835611979166664,0.45768724279835393,0.1040720706638071,109.0,108.0,2.0,108.0,106.0,-0.08458481081812468,0.036578119374599836,0.028226616793510476,0.7591974899850408,9.331642527321549e-05,78.01469387755101,5.06938775510204,0.2370224583009028,0.04515510775945523,0.9316418554899458,1,pools
