image_id,feature_name,feature_value,label
..\data\datasets\yacine\original_splits\train\no_pools\img1085.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1124.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img951.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img380.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img882.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1353.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img952.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img962.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img352.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img822.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img740.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1213.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img372.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1169.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img540.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img622.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img75.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img469.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img496.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1307.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img909.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1163.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1318.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img131.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img385.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img595.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img996.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1191.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img254.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img648.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img935.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1061.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img370.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img419.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img283.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img482.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img218.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img184.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img527.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1470.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img655.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img476.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img644.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img637.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img394.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img392.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1210.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img829.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1510.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img724.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1529.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img677.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img643.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img904.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1397.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1426.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1273.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1218.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1374.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1130.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1269.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img181.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1078.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img484.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img535.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img26.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img793.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1265.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1472.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img219.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1017.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1457.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img467.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img626.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\no_pools\img134.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img201.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img821.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img322.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img246.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1080.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1471.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1092.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1289.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img304.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img430.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img720.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img118.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img494.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img91.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img187.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img70.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img791.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1454.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img587.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img791.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img457.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img100.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1029.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img296.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img111.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img266.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1032.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1555.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1174.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img140.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1009.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1403.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img212.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img971.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img676.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img927.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1355.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img845.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img408.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1077.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img447.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1206.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1150.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1304.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img770.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img525.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img137.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1088.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1158.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img893.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img441.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img294.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1547.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img599.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img232.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1202.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1300.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img67.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1545.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1147.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img635.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img19.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img753.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img292.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1041.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img622.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img104.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1180.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img150.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1333.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1036.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img166.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img426.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1199.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img350.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img373.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1173.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img840.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1348.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1570.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img159.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img101.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img49.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img43.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1173.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1027.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img442.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img763.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img546.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img660.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1050.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1359.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1457.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1456.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1284.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img260.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img186.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1310.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img1186.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1437.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img121.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1372.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1121.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img435.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img51.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1155.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img768.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img411.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img189.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img83.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img473.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img590.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img810.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img121.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1113.jpg,has_blue,0,pools
..\data\datasets\yacine\original_splits\train\pools\img1325.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1069.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img532.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img1319.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\pools\img1341.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1203.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img808.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\no_pools\img689.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img74.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img693.jpg,has_blue,1,no_pools
..\data\datasets\yacine\original_splits\train\pools\img644.jpg,has_blue,1,pools
..\data\datasets\yacine\original_splits\train\no_pools\img1334.jpg,has_blue,0,no_pools
..\data\datasets\yacine\original_splits\train\pools\img376.jpg,has_blue,1,pools
